,Unnamed: 0,acesBefore15Minutes,assists,baronTakedowns,bountyGold,champExperience,championId,damagePerMinute,deaths,doubleAces,earlyLaningPhaseGoldExpAdvantage ,firstTowerKill,firstTurretKilled,gameLength,inhibitorKills,kda,killParticipation,kills,landSkillShotsEarlyGame ,lane,longestTimeSpentLiving,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,multikills,score,score_diff,soloKills,takedowns,teamBaronKills,turretKills,turretPlatesTaken,turretTakedowns,turretsLost,win
88,88,0,12,0,675,18321,81,918.7967325444134,4,0,,False,1,2086.0051191,1,5.5,0.5365853658536586,10,,BOTTOM,834,83.0,1,3,0,10.0,1.3677646287878955,2,22,1,4,2,5,4,True
199,199,0,13,1,0,7466,32,216.61269471977948,1,0,,False,1,1423.2717113,1,14.0,0.6086956521739131,1,,BOTTOM,478,10.800000011920927,2,0,0,8.018907759351542,5.433976097420086,0,14,1,0,1,1,0,True
52,52,2,23,0,1625,23235,39,1664.230139795975,16,0,,False,1,1420.8867172,0,2.5,0.625,17,,TOP,143,50.0,0,1,5,8.040961571126882,-0.746748490309848,3,40,0,0,0,0,4,False
251,251,0,2,0,0,7835,50,458.1090773141636,7,0,,False,0,1477.6035387,0,0.5714285714285714,0.4,2,,BOTTOM,370,5.0,0,1,0,6.575295166757972,-10.378412834161686,0,4,0,0,1,0,5,False
294,294,0,7,0,1500,10644,145,887.7666371759173,6,0,,False,1,1496.8958328,0,3.1666666666666665,0.6551724137931034,12,,BOTTOM,628,44.0,0,1,2,9.96870026525199,-6.793228005645744,2,19,0,0,2,1,11,False
10,10,0,11,2,0,18101,121,718.0529746498371,0,0,,False,1,1872.6372313,0,20.0,0.5882352941176471,9,,JUNGLE,1867,55.3999999165535,0,3,1,9.0459723616383,8.821016329701678,2,20,2,1,0,1,2,True
227,227,0,12,1,375,17094,50,991.052068304509,2,0,,False,0,1784.0308470999998,1,11.0,0.6285714285714286,10,,MIDDLE,817,45.0,1,3,1,9.975396414127726,9.30444382617342,1,22,1,0,2,2,4,True
56,56,0,4,1,150,17760,887,1138.4678600755346,1,0,,False,0,1718.7512749,1,15.0,0.625,11,,TOP,1594,180.00000002980232,6,4,3,10.0,4.602406511430807,4,15,1,4,7,4,7,True
89,89,0,5,0,0,8457,50,507.1920420079624,5,0,,False,0,1471.4540131,0,1.6,0.5333333333333333,3,,BOTTOM,853,2.0,0,1,0,8.376118014895933,-7.749553861623461,0,8,0,0,0,0,7,False
212,212,0,8,1,0,13261,121,946.3397541632412,2,0,,False,1,1420.2607603,1,9.5,0.6785714285714286,11,,JUNGLE,1233,49.400000005960464,0,3,2,9.074551347119392,6.543173496129462,1,19,1,1,2,2,1,True
307,307,0,18,0,150,13508,50,759.6802851228797,1,0,,False,1,1880.2848257,0,22.0,0.9166666666666666,4,,BOTTOM,1656,12.0,3,1,0,9.86814131500996,2.9260663600745644,0,22,1,0,4,4,3,True
372,372,0,15,1,0,10115,497,181.3370422188958,6,0,,False,1,1869.4541662,0,2.6666666666666665,0.7272727272727273,1,,BOTTOM,545,34.25,0,1,0,6.738938086546159,0.5003977707646428,0,16,1,1,0,2,7,False
391,391,0,14,2,0,14682,50,1012.754368943906,4,0,,False,1,1762.5934129999998,2,6.75,0.7297297297297297,13,,MIDDLE,754,22.0,5,3,2,9.540673417250488,0.7896340786910017,0,27,2,3,2,6,3,True
215,215,0,12,1,0,13519,50,728.4136051288193,3,0,,False,1,1545.7329761,1,7.0,0.65625,9,,TOP,610,12.0,0,2,1,9.884007196113531,4.898706967036759,1,21,1,1,1,5,2,True
82,82,0,14,1,450,16761,50,997.5863853933834,7,0,,False,0,2213.0005492,1,3.2857142857142856,0.5897435897435898,9,,BOTTOM,794,3.0,3,1,0,9.81337530650442,2.1591991302651365,2,23,2,1,0,1,3,True
155,155,0,17,3,300,21414,221,1174.607560419029,10,0,,False,1,2251.8409912,2,3.2,0.6153846153846154,15,,BOTTOM,542,89.80000013113022,1,3,2,10.0,1.6542319822044718,1,32,3,3,3,5,5,True
148,148,0,0,0,0,14048,777,682.2562321217484,9,0,,False,0,1762.4421615,0,0.3333333333333333,0.1034482758620689,3,,TOP,592,38.0,0,1,0,5.836836977313667,1.0406845331885035,1,3,0,2,3,2,11,False
271,271,0,11,2,0,17932,145,1666.4445223756836,5,0,,False,0,1968.9725001,0,6.4,0.7441860465116279,21,,BOTTOM,845,15.000000029802322,0,2,7,9.9993268360648,4.334449365181428,2,32,2,2,3,8,4,True
272,272,0,0,0,0,9865,15,230.31113520884963,5,0,,False,0,1436.8763488,0,0.2,0.1666666666666666,1,,BOTTOM,647,28.0,0,1,0,5.013395659749359,-17.33199543442938,0,1,0,0,2,0,10,False
216,216,0,6,1,0,11679,50,410.2456359626805,4,0,,False,0,1654.3310405999998,1,2.0,0.4705882352941176,2,,BOTTOM,376,27.0,6,3,0,9.040737823619272,-1.0736508097407125,0,8,1,3,4,6,4,True
235,235,0,7,0,1050,10478,50,516.2909325652423,6,0,,False,0,1525.4473762,0,2.0,0.5714285714285714,5,,BOTTOM,784,30.0,0,1,1,8.407814656664232,-5.059918228858493,0,12,0,0,3,0,11,False
289,289,0,24,2,0,13317,111,265.75385509477775,7,0,,False,1,2053.0826494,0,3.7142857142857135,0.7428571428571429,2,,BOTTOM,548,13.0,3,2,0,6.990391640223899,0.1172367341219597,0,26,2,0,0,0,3,True
226,226,0,17,0,825,18822,526,534.6782481145415,6,0,,False,0,2282.5860335,0,3.8333333333333335,0.71875,6,,JUNGLE,629,10.000000029802322,0,1,1,8.521449960794149,-4.82080374756346,0,23,1,0,0,0,10,False
112,112,0,15,1,0,10115,497,181.3370422188958,6,0,,False,1,1869.4541662,0,2.6666666666666665,0.7272727272727273,1,,BOTTOM,545,34.25,0,1,0,6.738938086546159,0.5003977707646428,0,16,1,1,0,2,7,False
225,225,0,6,1,0,14595,200,962.7981681208414,2,0,,False,1,1432.0326358,1,9.5,0.6785714285714286,13,,JUNGLE,288,56.15000012516976,3,3,1,9.48676182798027,3.538420657975493,3,19,1,1,3,3,2,True
412,412,0,23,0,0,12684,526,195.0447508325079,4,0,,False,0,1909.4651895,0,6.75,0.6585365853658537,4,,MIDDLE,1048,10.0,0,2,0,6.95567885100537,1.181665496541484,1,27,0,0,0,3,5,True
191,191,0,22,0,0,10995,43,633.4004415936724,7,0,,False,1,1794.7273464,0,3.571428571428572,0.5434782608695652,3,,BOTTOM,620,0.0,1,1,0,8.096528136312251,6.34864405116528,1,25,1,0,4,3,3,True
274,274,0,7,1,300,14266,200,647.74814968908,1,0,,False,1,1573.7941762,1,16.0,0.5714285714285714,9,,JUNGLE,1439,65.00000020861626,3,3,2,9.280326663587914,6.639392518610478,0,16,1,2,0,3,3,True
78,78,0,8,2,375,16581,200,517.1489825309588,2,0,,False,1,1837.8379679,0,7.5,0.625,7,,JUNGLE,844,91.5000002682209,6,4,0,8.829979728844087,0.4170912579608554,0,15,2,1,4,3,0,True
63,63,0,10,1,500,14204,498,1219.8699916876565,5,0,,False,0,1557.7206207,0,4.6,0.6216216216216216,13,,BOTTOM,321,52.80000007152557,2,2,5,10.0,7.502841938017063,0,23,1,0,3,0,1,True
108,108,0,19,1,0,22111,63,1574.1603486976708,11,0,,False,0,2265.266867,0,3.0,0.5409836065573771,14,,BOTTOM,561,48.400000005960464,3,3,2,9.254682628314407,6.6208756182526685,6,33,1,3,3,4,7,True
207,207,0,14,1,0,15166,145,774.4331232860605,3,0,,True,1,1873.7310316,1,6.333333333333333,0.6551724137931034,5,,BOTTOM,964,15.000000029802322,2,1,2,10.0,4.266012375881303,0,19,1,5,3,5,6,True
6,6,0,34,2,0,13460,526,269.21695514948954,5,0,,False,0,1968.9725001,0,7.0,0.813953488372093,1,,BOTTOM,697,2.0,0,2,0,7.082712229962494,4.334449365181428,0,35,2,0,0,5,4,True
268,268,0,16,1,450,12242,235,960.9011516034292,7,0,,False,1,1713.872024,1,3.7142857142857135,0.9285714285714286,10,,BOTTOM,442,6.0,11,3,1,9.159597337452489,3.444026988940486,1,26,1,2,4,5,5,True
105,105,0,3,0,150,13016,61,629.401481417883,4,0,,False,1,1591.7283347,0,1.5,0.3157894736842105,3,,MIDDLE,817,64.0,0,2,0,8.448259565139333,-10.540346585034769,1,6,0,1,2,1,10,False
125,125,0,4,0,150,14553,876,312.10882285250875,3,0,,True,1,1671.6361863,0,2.0,0.4285714285714285,2,,JUNGLE,878,74.75000005960464,0,2,0,7.948443722302539,-5.823297406743826,0,6,0,1,3,1,10,False
211,211,0,11,1,150,12890,50,895.2613301626935,1,0,,False,0,1459.516531,0,20.0,0.6666666666666666,9,,BOTTOM,963,23.0,5,1,2,10.0,3.9883532097404313,1,20,1,0,2,5,5,True
257,257,0,5,1,0,12157,18,1015.779976393262,1,0,,False,1,1488.5197482,1,13.0,0.5652173913043478,8,,BOTTOM,1215,18.0,3,1,1,10.0,9.244720232516356,1,13,1,2,3,6,2,True
76,76,0,3,0,450,9077,81,540.6847299493376,8,0,,False,0,1528.4558785,0,0.625,0.3333333333333333,2,,BOTTOM,498,1.0,0,0,0,6.5506615022066175,-9.28574361601666,1,5,0,0,1,0,9,False
264,264,0,6,0,975,20436,200,838.2424182923803,2,0,,False,0,2230.5304917,0,8.5,0.8095238095238095,11,,JUNGLE,1180,106.75000029802322,0,2,1,9.56963499939682,-5.099622868198189,0,17,0,0,0,1,11,False
229,229,0,6,1,525,17516,236,1406.7170507442156,1,0,,False,1,1891.0574326,1,25.0,0.6578947368421053,19,,BOTTOM,1413,179.79999992251396,1,5,5,10.0,6.713032287156494,0,25,1,7,5,7,6,True
57,57,0,6,1,0,14595,200,962.7981681208414,2,0,,False,1,1432.0326358,1,9.5,0.6785714285714286,13,,JUNGLE,288,56.15000012516976,3,3,1,9.48676182798027,3.538420657975493,3,19,1,1,3,3,2,True
273,273,0,17,1,0,11179,111,356.97891469443266,3,0,,False,0,1998.5744155,0,6.333333333333333,0.5428571428571428,2,,BOTTOM,1361,4.0,0,2,0,8.001446645133484,2.482556934736479,0,19,1,0,0,1,10,False
65,65,0,9,0,150,7870,497,233.5051264307282,3,0,,False,1,1552.6640263,0,3.333333333333333,0.5555555555555556,1,,BOTTOM,753,7.0,0,1,0,7.171481375979527,-3.83550946490859,0,10,0,0,0,2,8,False
188,188,0,9,0,0,7583,523,658.0460225162266,9,0,,False,0,1404.6426543,0,1.3333333333333333,0.5,3,,BOTTOM,419,4.0,0,1,0,7.293467964654865,-7.983597344361769,0,12,0,0,0,0,8,False
198,198,0,2,0,150,10318,200,319.4993125744706,5,0,,False,1,1617.3213715,0,1.2,0.75,4,,JUNGLE,594,43.45000019669533,0,2,0,6.736745323507112,-9.135000179903642,0,6,0,0,0,0,7,False
48,48,0,6,0,0,8867,523,572.164724937472,4,0,,False,0,1509.162473,0,1.75,0.4375,1,,BOTTOM,854,21.0,0,1,0,8.981553457354305,-4.145328765940057,0,7,0,1,2,1,8,False
159,159,0,24,2,0,13317,111,265.75385509477775,7,0,,False,1,2053.0826494,0,3.7142857142857135,0.7428571428571429,2,,BOTTOM,548,13.0,3,2,0,6.990391640223899,0.1172367341219597,0,26,2,0,0,0,3,True
368,368,0,8,1,150,13874,236,1352.6201364979245,4,0,,True,1,1597.3406131,1,4.25,0.425,9,,BOTTOM,938,88.60000002384186,3,2,0,9.87303609341826,9.604915897581384,0,17,1,6,5,6,0,True
62,62,0,16,0,300,15181,50,931.610546789516,3,0,,False,0,1568.4822111,0,8.666666666666666,0.7222222222222222,10,,BOTTOM,769,4.0,3,2,1,9.84706406079771,7.014871457050305,1,26,1,2,1,4,1,True
45,45,0,8,0,150,12574,110,785.9171839639826,5,0,,False,1,1701.1391027,0,2.6,0.65,5,,BOTTOM,436,18.0,0,1,0,10.0,-2.215636294996948,0,13,0,0,2,0,9,False
155,155,0,9,1,450,13652,50,564.2644353605114,2,0,,False,0,1813.9018665,0,7.0,0.6666666666666666,5,,MIDDLE,1617,0.0,0,1,0,9.874204192358324,-4.7894917023140025,0,14,1,1,0,1,9,False
367,367,0,18,0,0,8363,12,191.02214997619257,3,0,,False,1,1476.3842301999998,0,6.333333333333333,0.6333333333333333,1,,BOTTOM,519,6.0,1,1,0,6.947462474518526,6.801099552176893,0,19,0,0,0,1,2,True
442,442,2,23,0,1625,23235,39,1664.230139795975,16,0,,False,1,1420.8867172,0,2.5,0.625,17,,TOP,143,50.0,0,1,5,8.040961571126882,-0.746748490309848,3,40,0,0,0,0,4,False
178,178,0,7,1,450,17150,221,1127.2913788298094,5,0,,False,0,2017.6430027,0,2.2,0.7857142857142857,4,,BOTTOM,716,62.0,0,2,1,9.666533864541831,-7.609720044640142,0,11,1,2,0,2,9,False
33,33,0,8,1,0,14524,200,565.9133647579331,2,0,,True,1,1438.8644064,2,8.0,0.4848484848484848,8,,JUNGLE,870,93.25000008940695,2,4,0,8.94863038479726,14.54852404827636,3,16,1,2,2,3,1,True
96,96,0,10,0,525,17324,91,1014.037419316542,12,0,,False,0,2274.1073238,0,1.25,0.46875,5,,JUNGLE,361,4.0,0,1,0,7.6143224186336464,-2.8087763555842216,1,15,0,0,0,0,11,False
392,392,0,10,1,0,17373,63,621.7480510760362,5,0,,False,1,1895.3996762,0,2.6,0.3170731707317073,3,,MIDDLE,556,36.00000002980232,1,2,0,9.244852013331544,8.165204084902498,1,13,2,1,1,1,5,True
176,176,0,8,1,0,12629,121,693.5641101150458,10,0,,False,0,1836.9102733,0,1.3,0.4814814814814814,5,,JUNGLE,608,4.0,0,1,1,7.124879558740933,-2.314940694395773,3,13,1,0,1,2,10,False
428,428,0,26,0,0,12951,111,262.75594513355907,8,0,,False,1,2111.6859109,0,3.375,0.6428571428571429,1,,BOTTOM,493,21.0,2,1,0,6.910685208144072,2.3997932979020438,1,27,2,0,0,0,3,True
241,241,0,2,0,825,12864,200,1021.7695350019254,5,0,,False,0,1547.9152608,0,3.2,0.6666666666666666,14,,JUNGLE,666,63.80000004172325,0,2,2,9.467421848009153,-10.088316958685525,1,16,0,1,3,1,6,False
198,198,0,8,0,0,7023,235,342.4788682174984,3,0,,False,0,1568.5974076,0,3.6666666666666665,0.6875,3,,BOTTOM,548,2.4000000059604645,0,2,0,8.162135559130926,-8.8676267509207,0,11,0,0,5,2,7,False
166,166,0,11,1,150,14574,78,1119.8830665803875,6,0,,False,1,1592.4504740999998,0,3.0,0.45,7,,JUNGLE,485,49.0,6,3,0,9.75654318523934,5.149971117199158,5,18,1,1,3,5,2,True
319,319,0,15,0,0,8022,40,267.1529874764521,9,0,,False,1,1507.6778603,0,2.111111111111111,0.76,4,,TOP,297,0.0,0,2,1,6.385695340816532,-7.48793918254453,0,19,0,0,1,1,10,False
97,97,0,6,1,525,17516,236,1406.7170507442156,1,0,,False,1,1891.0574326,1,25.0,0.6578947368421053,19,,BOTTOM,1413,179.79999992251396,1,5,5,10.0,6.713032287156494,0,25,1,7,5,7,6,True
91,91,0,14,1,0,15139,200,911.363664737081,2,0,,True,1,1406.1323479,1,13.0,0.65,12,,JUNGLE,525,83.00000011920929,0,4,2,9.407877261782112,13.247677224953163,1,26,1,7,1,8,3,True
304,304,0,12,0,0,16049,50,759.8394241540863,8,0,,False,0,2068.1538161,0,1.625,0.5652173913043478,1,,MIDDLE,463,36.0,0,1,0,8.544060005526807,-4.555355973579061,0,13,1,1,0,1,9,False
59,59,0,20,2,450,21991,50,1599.7249005247106,3,0,,False,0,2291.2198736,0,11.666666666666666,0.875,15,,BOTTOM,1258,25.999999910593036,5,3,3,10.0,1.0934073697783615,1,35,2,2,3,4,8,True
350,350,0,3,0,150,13560,134,971.9718069752626,3,0,,False,0,1570.3170558,0,3.333333333333333,0.4,7,,MIDDLE,1245,65.0,0,3,0,9.804033970276008,-0.4950322784927081,6,10,0,2,3,2,9,False
12,12,0,14,0,800,9910,50,976.9551428195148,7,0,,False,0,1517.9597996,0,3.0,0.9130434782608696,7,,BOTTOM,449,25.0,0,1,0,9.829078471506646,-3.156655938311076,1,21,0,0,1,0,10,False
145,145,0,7,0,525,14959,81,1137.7944148013903,10,0,,False,1,2121.6920593,0,1.2,0.3529411764705882,5,,BOTTOM,370,36.0,0,1,2,8.242284162142969,-5.130755591787072,0,12,0,0,2,0,8,False
122,122,0,13,0,0,7173,497,221.87650994211475,5,0,,False,1,1655.0727594999998,0,2.6,0.5909090909090909,0,,BOTTOM,742,9.0,0,1,0,6.744964428729184,-5.871477702244832,0,13,0,0,0,0,10,False
327,327,0,11,1,150,12890,50,895.2613301626935,1,0,,False,0,1459.516531,0,20.0,0.6666666666666666,9,,BOTTOM,963,23.0,5,1,2,10.0,3.9883532097404313,1,20,1,0,2,5,5,True
36,36,0,12,1,0,14297,50,705.9916378739887,0,0,,False,0,1804.8479752,1,20.0,0.5882352941176471,8,,BOTTOM,0,14.0,8,2,2,9.863495108727756,8.08751832402745,1,20,1,1,1,3,6,True
361,361,0,15,0,0,9220,111,329.3316889495468,4,0,,False,1,1400.7841125999998,0,4.5,0.5142857142857142,3,,BOTTOM,637,22.0,1,2,0,7.414097094094201,4.175467666051972,0,18,0,0,1,1,2,True
337,337,0,5,0,300,10875,50,1123.830563355163,8,0,,False,0,1666.1093152,0,2.0,0.6666666666666666,11,,BOTTOM,333,0.0,0,0,3,8.906868563564084,-5.967648011524837,0,16,0,0,1,0,10,False
98,98,0,12,0,0,8278,12,184.41286490508415,8,0,,False,0,1682.7853403,0,1.75,0.7368421052631579,2,,BOTTOM,755,6.0,0,1,0,5.83610495707176,-8.867400959453327,1,14,0,0,0,0,8,False
28,28,0,5,1,375,13598,360,1488.8979294805472,3,0,,False,0,1669.7013762,1,9.666666666666666,0.7837837837837838,24,,BOTTOM,451,56.0,2,3,6,10.0,9.91196551825272,0,29,1,4,3,7,5,True
29,29,0,2,0,150,13334,114,511.5420092690912,2,0,,False,0,1384.9797273,0,3.5,0.875,5,,TOP,1077,65.0,0,2,0,10.0,-14.30574586729093,3,7,0,1,2,1,9,False
322,322,0,6,1,300,17002,876,846.3815318327834,1,0,,False,1,1468.9509197999998,0,21.0,0.6774193548387096,15,,JUNGLE,691,58.90000012516976,1,4,3,9.3363745108149,5.600641277603636,2,21,1,1,0,3,0,True
305,305,0,12,2,0,17719,145,1053.9254099920424,2,0,,False,0,1906.2389547,0,10.5,0.5526315789473685,9,,BOTTOM,1358,106.59999999403954,4,3,0,10.0,6.713685031247323,1,21,2,3,3,3,4,True
438,438,0,13,1,900,17256,18,1314.067360966145,7,0,,False,0,2096.7559179,1,4.0,0.7567567567567568,15,,BOTTOM,382,13.0,0,2,3,10.0,-2.4855737743161868,1,28,1,3,2,3,10,False
208,208,0,4,0,150,15365,103,548.2092776002198,2,0,,False,0,1757.6749077,0,5.5,0.5789473684210527,7,,MIDDLE,1423,17.999999970197678,0,1,1,10.0,-2.673415476939603,2,11,0,0,1,0,9,False
300,300,0,19,1,0,8302,526,306.4257989553352,6,0,,False,0,1382.3065681,0,3.1666666666666665,0.6333333333333333,0,,BOTTOM,304,7.0,5,2,0,7.030565801570131,7.373163258683611,0,19,1,0,0,1,3,True
252,252,0,13,0,0,7173,497,221.87650994211475,5,0,,False,1,1655.0727594999998,0,2.6,0.5909090909090909,0,,BOTTOM,742,9.0,0,1,0,6.744964428729184,-5.871477702244832,0,13,0,0,0,0,10,False
39,39,0,21,0,1075,23970,8,2439.9318808392563,10,0,,False,1,1468.5347545,0,3.5,0.6481481481481481,14,,TOP,259,0.0,0,2,2,8.402562124441866,-1.0159887433680908,1,35,0,0,0,1,4,False
136,136,0,34,2,0,13460,526,269.21695514948954,5,0,,False,0,1968.9725001,0,7.0,0.813953488372093,1,,BOTTOM,697,2.0,0,2,0,7.082712229962494,4.334449365181428,0,35,2,0,0,5,4,True
145,145,0,15,1,0,10971,50,792.5385375958213,5,0,,False,0,1460.8080058,0,3.8,0.6129032258064516,4,,BOTTOM,462,22.0,0,3,0,10.0,9.426112339074308,0,19,1,2,4,2,1,True
270,270,1,15,1,150,12169,221,1131.08369249486,7,0,,False,1,1540.6174079999998,1,4.571428571428571,0.6274509803921569,17,,BOTTOM,570,104.60000011324884,2,3,5,9.933544750727396,6.704348284218035,2,32,1,2,9,5,1,True
73,73,0,2,0,825,12864,200,1021.7695350019254,5,0,,False,0,1547.9152608,0,3.2,0.6666666666666666,14,,JUNGLE,666,63.80000004172325,0,2,2,9.467421848009153,-10.088316958685525,1,16,0,1,3,1,6,False
141,141,0,11,1,300,13782,50,670.5906924298089,3,0,,False,0,1706.9552175,1,6.666666666666667,0.5714285714285714,9,,BOTTOM,1023,33.900000005960464,5,2,0,10.0,2.306641425540903,1,20,1,2,3,6,7,True
21,21,0,13,1,300,15696,141,1105.1816564731323,2,0,,False,0,1688.6678806999998,0,11.5,0.8846153846153846,10,,JUNGLE,1068,28.850000083446503,6,2,0,9.06270170360396,9.847667930429663,1,23,1,1,0,2,1,True
152,152,0,12,1,0,14297,50,705.9916378739887,0,0,,False,0,1804.8479752,1,20.0,0.5882352941176471,8,,BOTTOM,0,14.0,8,2,2,9.863495108727756,8.08751832402745,1,20,1,1,1,3,6,True
76,76,0,15,1,0,18129,50,656.0095411199515,8,0,,False,1,2161.9859309,0,2.75,0.4489795918367347,7,,MIDDLE,537,10.0,6,1,0,8.749300712259437,4.714581493634228,1,22,1,2,1,2,4,True
14,14,0,9,0,375,14964,200,639.0439465314136,1,0,,False,0,1852.3493159,0,15.0,0.75,6,,JUNGLE,1299,89.25000014901161,0,2,0,9.295332429382311,-6.021858086770543,1,15,0,1,1,1,8,False
441,441,0,8,0,150,12574,110,785.9171839639826,5,0,,False,1,1701.1391027,0,2.6,0.65,5,,BOTTOM,436,18.0,0,1,0,10.0,-2.215636294996948,0,13,0,0,2,0,9,False
407,407,0,15,2,500,16299,221,1049.6944392199662,11,0,,False,0,1937.4225152,0,2.363636363636364,0.6046511627906976,11,,BOTTOM,392,14.599999994039536,2,2,3,9.543175828281647,2.48912905981706,0,26,2,6,5,6,7,True
408,408,0,8,1,375,13559,51,640.5511648524852,5,0,,False,1,1898.2990321,0,3.0,0.6,7,,BOTTOM,714,93.5499999821186,0,2,0,9.91655990332302,-1.2372417675367942,1,15,1,2,4,3,10,False
196,196,0,9,1,0,16239,121,852.9468610555948,2,0,,False,1,1567.2191428,0,9.5,0.475,10,,JUNGLE,956,47.59999990463257,1,3,2,9.060189736567498,12.41981931968813,1,19,1,3,0,3,0,True
158,158,0,6,0,300,9623,200,485.5408018247283,5,0,,False,0,1442.838602,0,1.8,0.6,3,,JUNGLE,487,35.15000006556511,0,2,0,7.593564421641591,-10.302724799478696,0,9,0,0,0,0,9,False
36,36,0,9,2,1050,22327,200,899.5959923392461,0,0,,False,0,1885.5290914,1,26.0,0.8387096774193549,17,,JUNGLE,1880,134.75000005960464,4,4,3,9.556872871805112,5.014257270016856,3,26,2,4,2,5,5,True
180,180,0,13,0,300,11128,50,1063.610805632792,1,0,,False,1,1506.9076335999998,1,23.0,0.8518518518518519,10,,BOTTOM,386,9.0,4,1,2,10.0,10.567597850925203,0,23,0,2,1,3,1,True
401,401,0,12,1,375,17094,50,991.052068304509,2,0,,False,0,1784.0308470999998,1,11.0,0.6285714285714286,10,,MIDDLE,817,45.0,1,3,1,9.975396414127726,9.30444382617342,1,22,1,0,2,2,4,True
88,88,0,3,0,950,12960,69,974.8971499612508,9,0,,False,0,1781.0178025,0,1.2222222222222223,0.6470588235294118,8,,BOTTOM,380,25.0,0,1,0,8.384892617574572,-8.889425103154238,1,11,0,0,1,1,10,False
111,111,0,12,1,375,17094,50,991.052068304509,2,0,,False,0,1784.0308470999998,1,11.0,0.6285714285714286,10,,MIDDLE,817,45.0,1,3,1,9.975396414127726,9.30444382617342,1,22,1,0,2,2,4,True
309,309,0,2,0,0,7835,50,458.1090773141636,7,0,,False,0,1477.6035387,0,0.5714285714285714,0.4,2,,BOTTOM,370,5.0,0,1,0,6.575295166757972,-10.378412834161686,0,4,0,0,1,0,5,False
287,287,0,7,0,0,10096,50,383.1777777410596,6,0,,False,1,1557.7206207,0,1.5,0.45,2,,BOTTOM,468,3.0,0,1,0,7.224815003930321,-7.502841938017063,0,9,0,0,0,0,6,False
364,364,0,9,1,0,16239,121,852.9468610555948,2,0,,False,1,1567.2191428,0,9.5,0.475,10,,JUNGLE,956,47.59999990463257,1,3,2,9.060189736567498,12.41981931968813,1,19,1,3,0,3,0,True
322,322,0,3,0,500,9030,147,406.8473772893554,3,0,,False,0,1408.4671645,0,1.3333333333333333,0.4,1,,BOTTOM,897,6.0,0,1,0,8.072304179817959,-12.16144043474506,0,4,0,0,0,0,8,False
420,420,0,12,0,0,16341,61,1176.5594857355702,6,0,,False,1,1954.446043,0,3.0,0.6,6,,MIDDLE,618,24.400000035762787,0,1,0,10.0,-3.838771464497889,0,18,0,1,1,1,10,False
236,236,0,4,0,1100,11563,200,379.75660223786457,5,0,,False,0,1559.6923742,0,2.0,0.5555555555555556,6,,JUNGLE,574,32.85000005364418,0,1,0,7.67132289566192,-9.779745712650609,0,10,0,0,1,0,11,False
318,318,0,2,0,650,12941,876,640.997806015783,4,0,,False,0,1456.9136255,0,1.5,0.5,4,,JUNGLE,684,37.45000004768372,0,1,1,8.186080040162507,-11.01269653602708,1,6,0,1,0,1,7,False
236,236,0,16,0,300,15181,50,931.610546789516,3,0,,False,0,1568.4822111,0,8.666666666666666,0.7222222222222222,10,,BOTTOM,769,4.0,3,2,1,9.84706406079771,7.014871457050305,1,26,1,2,1,4,1,True
194,194,0,2,0,150,13334,114,511.5420092690912,2,0,,False,0,1384.9797273,0,3.5,0.875,5,,TOP,1077,65.0,0,2,0,10.0,-14.30574586729093,3,7,0,1,2,1,9,False
338,338,0,0,0,0,9865,15,230.31113520884963,5,0,,False,0,1436.8763488,0,0.2,0.1666666666666666,1,,BOTTOM,647,28.0,0,1,0,5.013395659749359,-17.33199543442938,0,1,0,0,2,0,10,False
267,267,0,14,1,0,17281,50,842.102097123178,0,0,,False,0,2035.9576179,1,27.0,0.7297297297297297,13,,BOTTOM,0,62.0,1,2,5,9.870065046153684,2.956315487759809,0,27,1,4,3,6,3,True
78,78,0,14,1,0,14018,50,767.1857853918583,3,0,,False,1,1571.6059054999998,0,6.666666666666667,0.4166666666666667,6,,BOTTOM,349,27.0,0,2,1,9.199328233681772,11.81806515043877,0,20,1,2,4,3,1,True
258,258,0,19,1,0,9597,497,359.41261393010205,3,0,,False,1,1488.4774696,0,7.666666666666667,0.4893617021276595,4,,BOTTOM,625,5.0,0,3,0,7.787916267092224,12.222507305745772,0,23,1,0,0,3,0,True
237,237,0,18,0,0,8363,12,191.02214997619257,3,0,,False,1,1476.3842301999998,0,6.333333333333333,0.6333333333333333,1,,BOTTOM,519,6.0,1,1,0,6.947462474518526,6.801099552176893,0,19,0,0,0,1,2,True
203,203,0,16,1,450,12242,235,960.9011516034292,7,0,,False,1,1713.872024,1,3.7142857142857135,0.9285714285714286,10,,BOTTOM,442,6.0,11,3,1,9.159597337452489,3.444026988940486,1,26,1,2,4,5,5,True
389,389,0,14,1,450,22545,876,1357.3646759756937,5,0,,False,0,2236.9184319,0,3.6,0.75,4,,JUNGLE,796,165.35000023245811,0,3,2,9.674509856012138,-5.263384697401342,0,18,1,1,0,1,10,False
447,447,0,15,2,800,18770,236,913.099736166889,4,0,,True,1,1911.0759752,0,6.0,0.5333333333333333,9,,BOTTOM,922,92.20000004768372,1,3,0,9.82228199055839,2.383723464810928,0,24,2,4,7,4,3,True
125,125,0,3,0,925,13944,887,1072.1311612207326,4,0,,True,1,1480.2454065,2,2.75,0.55,8,,JUNGLE,901,74.0,9,3,2,10.0,-4.496098895301444,3,11,0,4,5,5,3,True
